tag	chr	start	end	ID	Name	Note
25387137	8	25388360	25392320	Os08g40110	Os08g40110	peptidase%2C putative%2C expressed
25392850	8	25395339	25397632	Os08g40120	Os08g40120	expressed protein
25399038	8	25399848	25400410	Os08g40130	Os08g40130	heavy metal-associated domain containing protein%2C expressed
25399038	8	25401248	25404642	Os08g40140	Os08g40140	geranylgeranyl transferase type-2 subunit beta%2C putative%2C expressed
25401461	8	25404902	25409103	Os08g40150	Os08g40150	AT hook motif domain containing protein%2C expressed
25415103	8	25416106	25418793	Os08g40160	Os08g40160	thylakoid lumen protein%2C chloroplast precursor%2C putative%2C expressed
25415103	8	25419884	25421827	Os08g40170	Os08g40170	cyclin-dependent kinase B2-1%2C putative%2C expressed
25425424	8	25426651	25431502	Os08g40180	Os08g40180	3-hydroxy-3-methylglutaryl-coenzyme A reductase%2C putative%2C expressed
25431929	8	25434400	25436334	Os08g40190	Os08g40190	expressed protein
25433787	8	25437097	25440853	Os08g40200	Os08g40200	Ser/Thr protein phosphatase family protein%2C putative%2C expressed
25441094	8	25441222	25441551	Os08g40210	Os08g40210	expressed protein
25441094	8	25443335	25443624	Os08g40220	Os08g40220	expressed protein
25441094	8	25444463	25450083	Os08g40230	Os08g40230	expressed protein
25448652	8	25450963	25451607	Os08g40240	Os08g40240	calvin cycle protein CP12%2C putative%2C expressed
25461235	8	25461613	25468135	Os08g40250	Os08g40250	expressed protein
25479613	8	25481919	25487545	Os08g40260	Os08g40260	OsSPL15 - SBP-box gene family member%2C expressed
25492987	8	25493505	25496359	Os08g40270	Os08g40270	lectin-like protein kinase%2C putative%2C expressed
25496747	8	25497864	25502161	Os08g40280	Os08g40280	lectin-like protein kinase%2C putative%2C expressed
25526408	8	25534765	25535846	Os08g40330	Os08g40330	sulfotransferase domain containing protein%2C expressed
25526408	8	25564443	25565441	Os08g40380	Os08g40380	sulfotransferase domain containing protein%2C expressed
25526408	8	25566843	25567818	Os08g40390	Os08g40390	sulfotransferase domain containing protein%2C expressed
25574066	8	25575120	25577057	Os08g40410	Os08g40410	translation factor EF-1 alpha%2C putative%2C expressed
25582109	8	25584780	25590222	Os08g40420	Os08g40420	ternary complex factor MIP1%2C putative%2C expressed
25587202	8	25588052	25590594	Os08g40430	Os08g40430	mTERF domain containing protein%2C expressed
25588858	8	25591084	25593043	Os08g40440	Os08g40440	dihydroflavonol-4-reductase%2C putative%2C expressed
25592821	8	25593120	25596944	Os08g40450	Os08g40450	uvrB/uvrC motif family protein%2C expressed
25597212	8	25599779	25601135	Os08g40460	Os08g40460	BTB4 - Bric-a-Brac%2C Tramtrack%2C Broad Complex BTB domain%2C expressed
25601009	8	25603018	25607039	Os08g40470	Os08g40470	expressed protein
25602384	8	25610346	25616012	Os08g40490	Os08g40490	BTB/POZ domain containing protein%2C expressed
25625451	8	25628702	25629637	Os08g40500	Os08g40500	expressed protein
25642698	8	25643610	25645381	Os08g40510	Os08g40510	KID-containing protein%2C putative%2C expressed
25648250	8	25648884	25651642	Os08g40520	Os08g40520	expressed protein
25650630	8	25652018	25659725	Os08g40530	Os08g40530	calcium-transporting ATPase 9%2C plasma membrane-type%2C putative%2C expressed
25666902	8	25667017	25668442	Os08g40540	Os08g40540	expressed protein
25666902	8	25674428	25675948	Os08g40555	Os08g40555	ATPase%2C E1-E2 type%2C putative%2C expressed
25666902	8	25676686	25682411	Os08g40560	Os08g40560	ZOS8-11 - C2H2 zinc finger protein%2C expressed
25680446	8	25683429	25686522	Os08g40570	Os08g40570	pyridoxamine 5'-phosphate oxidase family protein%2C putative%2C expressed
25685576	8	25687620	25690627	Os08g40580	Os08g40580	methyltransferase domain containing protein%2C expressed
25692891	8	25694808	25699639	Os08g40590	Os08g40590	oxysterol-binding protein%2C putative%2C expressed
25698205	8	25700147	25701623	Os08g40600	Os08g40600	thaumatin%2C putative%2C expressed
25700114	8	25702617	25704363	Os08g40610	Os08g40610	30S ribosomal protein S16%2C putative%2C expressed
25707549	8	25707694	25708488	Os08g40615	Os08g40615	expressed protein
25712149	8	25712814	25717641	Os08g40620	Os08g40620	rabGAP/TBC domain-containing protein%2C putative%2C expressed
25715555	8	25719255	25721977	Os08g40630	Os08g40630	mTERF domain containing protein%2C expressed
25735259	8	25735566	25743180	Os08g40650	Os08g40650	senescence-induced receptor-like serine/threonine-protein kinase precursor%2C putative%2C expressed
25756204	8	25758851	25759949	Os08g40680	Os08g40680	glycosyl hydrolase%2C putative%2C expressed
25756204	8	25762457	25763824	Os08g40690	Os08g40690	glycosyl hydrolase%2C putative%2C expressed
25767637	8	25769807	25771549	Os08g40720	Os08g40720	FAD-binding and arabino-lactone oxidase domains containing protein%2C putative%2C expressed
25775897	8	25778456	25779361	Os08g40740	Os08g40740	glycosyl hydrolase%2C putative%2C expressed
25794161	8	25794353	25796775	Os08g40780	Os08g40780	hypothetical protein
25796588	8	25799137	25804334	Os08g40790	Os08g40790	DNA repair ATPase-related%2C putative%2C expressed
25805721	8	25817761	25823466	Os08g40820	Os08g40820	expressed protein
25826382	8	25829043	25844594	Os08g40830	Os08g40830	pumilio domain-containing protein PPD1%2C putative%2C expressed
25842088	8	25845388	25847982	Os08g40840	Os08g40840	exo70 exocyst complex subunit%2C putative%2C expressed
25842088	8	25848628	25853121	Os08g40850	Os08g40850	mitochondrial carrier protein%2C putative%2C expressed
25850228	8	25853729	25857347	Os08g40860	Os08g40860	RNA pseudouridine synthase%2C putative%2C expressed
25854823	8	25857160	25858341	Os08g40870	Os08g40870	pentatricopeptide repeat protein%2C putative%2C expressed
25857546	8	25859014	25864878	Os08g40880	Os08g40880	RNA recognition motif containing protein%2C putative%2C expressed
25865496	8	25867085	25870277	Os08g40890	Os08g40890	spermidine synthase-related%2C putative%2C expressed
25868573	8	25870712	25877680	Os08g40900	Os08g40900	auxin response factor%2C putative%2C expressed
25887796	8	25888230	25889165	Os08g40910	Os08g40910	expressed protein
25887796	8	25889494	25893900	Os08g40919	Os08g40919	expressed protein
25890336	8	25892391	25900576	Os08g40930	Os08g40930	Alpha amylase%2C catalytic domain containing protein%2C expressed
25906786	8	25909390	25910674	Os08g40940	Os08g40940	expressed protein
25909405	8	25914072	25914509	Os08g40950	Os08g40950	expressed protein
25914537	8	25930879	25934033	Os08g40990	Os08g40990	receptor-like protein kinase 1%2C putative%2C expressed
25914537	8	25934449	25936192	Os08g41000	Os08g41000	extracellular ligand-gated ion channel%2C putative%2C expressed
25936346	8	25937086	25942445	Os08g41010	Os08g41010	zinc finger family protein%2C putative%2C expressed
25943166	8	25950258	25951166	Os08g41030	Os08g41030	AP2 domain containing protein%2C expressed
25952398	8	25952897	25954768	Os08g41040	Os08g41040	expressed protein
25954014	8	25956306	25958035	Os08g41054	Os08g41054	hypothetical protein
25964829	8	25969402	25971521	Os08g41080	Os08g41080	expressed protein
25964829	8	25971764	25974968	Os08g41090	Os08g41090	peroxidase precursor%2C putative%2C expressed
25973090	8	25975389	25977444	Os08g41100	Os08g41100	CHIT12 - Chitinase family protein precursor%2C expressed
25976002	8	25979471	25984017	Os08g41110	Os08g41110	chaperone protein dnaJ 10%2C putative%2C expressed
25980388	8	25984254	25985279	Os08g41120	Os08g41120	MBTB29 - Bric-a-Brac%2C Tramtrack%2C Broad Complex BTB domain with Meprin and TRAF Homology MATH domain%2C expressed
25985202	8	25997620	25998699	Os08g41150	Os08g41150	MBTB30 - Bric-a-Brac%2C Tramtrack%2C Broad Complex BTB domain with Meprin and TRAF Homology MATH domain%2C expressed
25998523	8	26013536	26014560	Os08g41170	Os08g41170	TD and POZ domain-containing protein 4%2C putative%2C expressed
25998523	8	26015092	26016312	Os08g41180	Os08g41180	MBTB31 - Bric-a-Brac%2C Tramtrack%2C Broad Complex BTB domain with Meprin and TRAF Homology MATH domain%2C expressed
26016394	8	26020264	26021349	Os08g41190	Os08g41190	MBTB32 - Bric-a-Brac%2C Tramtrack%2C Broad Complex BTB domain with Meprin and TRAF Homology MATH domain%2C expressed
26022200	8	26022864	26023590	Os08g41200	Os08g41200	BTB/POZ%2C putative%2C expressed
26022200	8	26024714	26028901	Os08g41210	Os08g41210	expressed protein
26025462	8	26028169	26032647	Os08g41220	Os08g41220	BTB/POZ domain containing protein%2C expressed
26031208	8	26036933	26037851	Os08g41230	Os08g41230	BTB5 - Bric-a-Brac%2C Tramtrack%2C Broad Complex BTB domain%2C expressed
26039418	8	26044267	26045316	Os08g41240	Os08g41240	MrBTB4 - Bric-a-Brac%2C Tramtrack%2C Broad Complex BTB domain with Meprin and TRAF Homology MATH-related domain%2C expressed
26043522	8	26046681	26049682	Os08g41250	Os08g41250	signal recognition particle receptor subunit beta%2C putative%2C expressed
26060244	8	26062466	26069841	Os08g41270	Os08g41270	endonuclease/exonuclease/phosphatase family domain containing protein%2C expressed
26068186	8	26072176	26074779	Os08g41280	Os08g41280	membrane protein%2C putative%2C expressed
26085593	8	26086542	26087834	Os08g41290	Os08g41290	AIR12%2C putative%2C expressed
26089002	8	26090910	26092945	Os08g41300	Os08g41300	60S ribosomal protein L32%2C putative%2C expressed
26094446	8	26095544	26096559	Os08g41310	Os08g41310	hypothetical protein
26100039	8	26102849	26105371	Os08g41320	Os08g41320	BHLH transcription factor%2C putative%2C expressed
26116528	8	26120574	26123503	Os08g41340	Os08g41340	ras-related protein%2C putative%2C expressed
26119572	8	26124595	26125298	Os08g41350	Os08g41350	FAD-binding domain-containing protein%2C putative%2C expressed
26125117	8	26126962	26127930	Os08g41360	Os08g41360	expressed protein
26131715	8	26132571	26133149	Os08g41370	Os08g41370	amino acid permease family protein%2C putative%2C expressed
26131715	8	26134035	26137488	Os08g41380	Os08g41380	pentatricopeptide%2C putative%2C expressed
26135312	8	26138467	26144408	Os08g41390	Os08g41390	peptidyl-prolyl isomerase%2C putative%2C expressed
26139293	8	26142488	26147880	Os08g41400	Os08g41400	expressed protein
26150131	8	26150369	26153178	Os08g41410	Os08g41410	glucan endo-1%2C3-beta-glucosidase precursor%2C putative%2C expressed
26150131	8	26154017	26157863	Os08g41420	Os08g41420	expressed protein
26153924	8	26159872	26161589	Os08g41430	Os08g41430	LRR receptor kinase%2C putative%2C expressed
26159773	8	26165009	26167022	Os08g41440	Os08g41440	UDP-glucuronate 4-epimerase%2C putative%2C expressed
26171044	8	26174014	26185145	Os08g41460	Os08g41460	expressed protein
26189308	8	26192691	26196103	Os08g41470	Os08g41470	proteophosphoglycan ppg4%2C putative%2C expressed
26192291	8	26198181	26201573	Os08g41480	Os08g41480	SAM domain containing protein%2C putative%2C expressed
26200206	8	26204324	26205033	Os08g41489	Os08g41489	expressed protein
26209703	8	26214402	26219244	Os08g41500	Os08g41500	ubiquitin-associated protein%2C putative%2C expressed
26220681	8	26222787	26226138	Os08g41510	Os08g41510	hypothetical protein
26231097	8	26231788	26232707	Os08g41520	Os08g41520	zinc finger%2C C3HC4 type domain containing protein%2C expressed
26231097	8	26233694	26238507	Os08g41530	Os08g41530	ubiquitin carboxyl-terminal hydrolase family protein%2C expressed
26237491	8	26240323	26243978	Os08g41540	Os08g41540	ubiquitin carboxyl-terminal hydrolase family protein%2C expressed
26242829	8	26245378	26250946	Os08g41550	Os08g41550	ubiquitin carboxyl-terminal hydrolase%2C putative%2C expressed
26252432	8	26253487	26256841	Os08g41560	Os08g41560	ubiquitin carboxyl-terminal hydrolase%2C putative%2C expressed
26254397	8	26259851	26262905	Os08g41570	Os08g41570	expressed protein
26257162	8	26263393	26268141	Os08g41580	Os08g41580	ubiquitin carboxyl-terminal hydrolase%2C putative%2C expressed
26265577	8	26269459	26270741	Os08g41590	Os08g41590	peptide transporter PTR2%2C putative%2C expressed
26265577	8	26272677	26273155	Os08g41600	Os08g41600	peptide transporter%2C putative%2C expressed
26265577	8	26275304	26279335	Os08g41610	Os08g41610	ubiquitin carboxyl-terminal hydrolase domain containing protein%2C expressed
26277259	8	26282030	26285943	Os08g41620	Os08g41620	ubiquitin carboxyl-terminal hydrolase family protein%2C expressed
26284929	8	26287372	26299397	Os08g41630	Os08g41630	ubiquitin carboxyl-terminal hydrolase family protein%2C expressed
26292536	8	26301088	26301879	Os08g41650	Os08g41650	expressed protein
26302598	8	26304138	26304719	Os08g41660	Os08g41660	expressed protein
26307324	8	26307443	26310379	Os08g41670	Os08g41670	uncharacterized protein family UPF0016 domain containing protein%2C expressed
26311035	8	26312540	26313853	Os08g41680	Os08g41680	expressed protein
26314016	8	26314755	26317837	Os08g41690	Os08g41690	expressed protein
26318648	8	26319273	26322525	Os08g41700	Os08g41700	expressed protein
26320420	8	26324996	26328624	Os08g41710	Os08g41710	FHA domain containing protein%2C putative%2C expressed
26330406	8	26332323	26335559	Os08g41720	Os08g41720	auxin efflux carrier component%2C putative%2C expressed
26339513	8	26342315	26344539	Os08g41730	Os08g41730	peptidase%2C T1 family%2C putative%2C expressed
26339513	8	26344870	26347223	Os08g41740	Os08g41740	cystathionin beta synthase protein%2C putative%2C expressed
26359544	8	26366943	26368621	Os08g41770	Os08g41770	expressed protein
26359544	8	26379418	26384641	Os08g41780	Os08g41780	triacylglycerol lipase precursor%2C putative%2C expressed
26386417	8	26389731	26395289	Os08g41790	Os08g41790	phosphoribulokinase/Uridine kinase family protein%2C expressed
26394164	8	26398324	26401102	Os08g41800	Os08g41800	regulatory protein%2C putative%2C expressed
26402559	8	26406229	26408402	Os08g41810	Os08g41810	ribosomal protein L22%2C putative%2C expressed
26412315	8	26413741	26416016	Os08g41820	Os08g41820	exo70 exocyst complex subunit domain containing protein%2C expressed
26416337	8	26417743	26422698	Os08g41830	Os08g41830	sulfite oxidase%2C putative%2C expressed
26418500	8	26422216	26424002	Os08g41840	Os08g41840	expressed protein
26429243	8	26430703	26433051	Os08g41850	Os08g41850	expressed protein
26431768	8	26434675	26435130	Os08g41860	Os08g41860	expressed protein
26431768	8	26436147	26437332	Os08g41870	Os08g41870	hypothetical protein
26431768	8	26439584	26445474	Os08g41880	Os08g41880	nucleotide pyrophosphatase/phosphodiesterase%2C putative%2C expressed
26444729	8	26448418	26452961	Os08g41890	Os08g41890	microtubule associated protein%2C putative%2C expressed
26451327	8	26452131	26462545	Os08g41900	Os08g41900	expressed protein
26462014	8	26464491	26467802	Os08g41910	Os08g41910	Sua5/YciO/YrdC/YwlC family protein%2C putative%2C expressed
26500113	8	26501167	26506218	Os08g41940	Os08g41940	OsSPL16 - SBP-box gene family member%2C expressed
26505223	8	26507180	26512261	Os08g41950	Os08g41950	OsMADS7 - MADS-box family gene with MIKCc type-box%2C expressed
26517231	8	26518976	26529016	Os08g41960	Os08g41960	OsMADS37 - MADS-box family gene with MIKC* type-box%2C expressed
26529020	8	26530318	26530539	Os08g41980	Os08g41980	expressed protein
26529020	8	26531391	26534074	Os08g41990	Os08g41990	aminotransferase%2C putative%2C expressed
26534600	8	26535057	26537389	Os08g42000	Os08g42000	nuclear transport factor%2C putative%2C expressed
26534600	8	26537672	26542925	Os08g42010	Os08g42010	nodulin%2C putative%2C expressed
26542556	8	26543220	26545786	Os08g42020	Os08g42020	zinc ion binding protein%2C putative%2C expressed
26542556	8	26546747	26549806	Os08g42030	Os08g42030	peroxidase precursor%2C putative%2C expressed
26552375	8	26554150	26557081	Os08g42040	Os08g42040	LTPL80 - Protease inhibitor/seed storage/LTP family protein precursor%2C expressed
26556689	8	26558844	26562158	Os08g42050	Os08g42050	emp24/gp25L/p24 family protein%2C putative%2C expressed
26560418	8	26562505	26562996	Os08g42060	Os08g42060	expressed protein
26568926	8	26572162	26574946	Os08g42080	Os08g42080	ACR5%2C putative%2C expressed
26599443	8	26601165	26605582	Os08g42100	Os08g42100	ACT domain containing protein%2C expressed
26606173	8	26606691	26609538	Os08g42110	Os08g42110	expressed protein
26606173	8	26640473	26641067	Os08g42150	Os08g42150	zinc transporter 2 precursor%2C putative%2C expressed
26606173	8	26646834	26647254	Os08g42170	Os08g42170	zinc transporter 2 precursor%2C putative%2C expressed
26606173	8	26647843	26648526	Os08g42180	Os08g42180	expressed protein
26608855	8	26652114	26655788	Os08g42189	Os08g42189	expressed protein
26608855	8	26658479	26661534	Os08g42210	Os08g42210	expressed protein
26658821	8	26664981	26668172	Os08g42220	Os08g42220	expressed protein
26658821	8	26672686	26673265	Os08g42240	Os08g42240	expressed protein
26658821	8	26687987	26694107	Os08g42268	Os08g42268	expressed protein
26658821	8	26694538	26695159	Os08g42198	Os08g42198	auxin responsive protein%2C putative%2C expressed
26658821	8	26696844	26699355	Os08g42290	Os08g42290	expressed protein
26658821	8	26704719	26706745	Os08g42259	Os08g42259	hypothetical protein
